reviewID,sentenceID,review,category,polarity
B00FU83YWS_36_A21F9QHZIQH13I,B00FU83YWS_36_A21F9QHZIQH13I:6,"The touch pad takes a little getting used to as the ""click"" buttons are on top instead of the bottom.",MOUSE#DESIGN_FEATURES,neutral
B00FU83YWS_36_A21F9QHZIQH13I,B00FU83YWS_36_A21F9QHZIQH13I:7,I will be considering Lenovo for all future laptop purchases.,COMPANY#GENERAL,positive
B00FU83YWS_37_A1BEVTJDXGMJ5I,B00FU83YWS_37_A1BEVTJDXGMJ5I:0,This lap top is good so far.,LAPTOP#GENERAL,positive
B00FU83YWS_37_A1BEVTJDXGMJ5I,B00FU83YWS_37_A1BEVTJDXGMJ5I:1,It is quiet runs smoothly.,LAPTOP#QUALITY,positive
B00FU83YWS_37_A1BEVTJDXGMJ5I,B00FU83YWS_37_A1BEVTJDXGMJ5I:2,"I really like the video option on it, I stream movies on Amazon Prime and Netflix and there is no lag.",LAPTOP#DESIGN_FEATURES,positive
B00FU83YWS_37_A1BEVTJDXGMJ5I,B00FU83YWS_37_A1BEVTJDXGMJ5I:4,"The only negative would be that it gets pretty warm sitting on my lap for very long, but that is pretty much standard for all lop tops I think.",LAPTOP#QUALITY,neutral
B00FU83YWS_5_A32LJA5R33Y631,B00FU83YWS_5_A32LJA5R33Y631:1,it stopped working 31 days after purchase.,LAPTOP#OPERATION_PERFORMANCE,negative
B00FU83YWS_5_A32LJA5R33Y631,B00FU83YWS_5_A32LJA5R33Y631:4,it was slow and might be problematic.,LAPTOP#OPERATION_PERFORMANCE,negative
B00FU83YWS_5_A32LJA5R33Y631,B00FU83YWS_5_A32LJA5R33Y631:5,i would shop around for a better one.,LAPTOP#GENERAL,negative
B00FU83YWS_64_A3DGGMIJIKUS2O,B00FU83YWS_64_A3DGGMIJIKUS2O:0,CRASHED only 2 days from getting it!!!!,LAPTOP#OPERATION_PERFORMANCE,negative
B00FU83YWS_64_A3DGGMIJIKUS2O,B00FU83YWS_64_A3DGGMIJIKUS2O:1,Says it is failing hard drive.,HARD_DISC#QUALITY,negative
B00FU83YWS_64_A3DGGMIJIKUS2O,B00FU83YWS_64_A3DGGMIJIKUS2O:3,I should have bought something better.,LAPTOP#GENERAL,negative
B00KMRGF28_79_A2BQP7V50CE1BM,B00KMRGF28_79_A2BQP7V50CE1BM:0,"The PC is works well with a good battery and a power cable, and has a web cam.",LAPTOP#OPERATION_PERFORMANCE,positive
B00KMRGF28_79_A2BQP7V50CE1BM,B00KMRGF28_79_A2BQP7V50CE1BM:1,"However, it does not have a DVD drive, neither does it afford one the opportunity to connect an external DVD drive as the manufacturer did not make any point ofconnection of an external drive.",LAPTOP#DESIGN_FEATURES,negative
B00KMRGF28_200_A1SHTXCLHRR3TT,B00KMRGF28_200_A1SHTXCLHRR3TT:1,"Other than a hate of windows 8, she just loves it.",LAPTOP#GENERAL,positive
B00KMRGF28_224_A2BW7RFR3C267G,B00KMRGF28_224_A2BW7RFR3C267G:3,The plastic materials are rather cheap.,LAPTOP#QUALITY,negative
B0096VDM8G_88_A32QNAMOSUG1HS,B0096VDM8G_88_A32QNAMOSUG1HS:0,LOVE IT!,LAPTOP#GENERAL,positive
B0096VDM8G_88_A32QNAMOSUG1HS,B0096VDM8G_88_A32QNAMOSUG1HS:1,NEEDS MORE INSTRUCTIONS WITH IT,LAPTOP#MISCELLANEOUS,negative
B00AH4A950_5_A2GV12LV1OMGT1,B00AH4A950_5_A2GV12LV1OMGT1:0,"I'm very happy with my Acer, it does just for what I need it.",LAPTOP#GENERAL,positive
B00AH4A950_5_A2GV12LV1OMGT1,B00AH4A950_5_A2GV12LV1OMGT1:1,Even the sound is fantastic,MULTIMEDIA_DEVICES#QUALITY,positive
B00D7Z84OY_48_A2XVST4DRWHUO2,B00D7Z84OY_48_A2XVST4DRWHUO2:0,I love this laptop.,LAPTOP#GENERAL,positive
B00D7Z84OY_48_A2XVST4DRWHUO2,B00D7Z84OY_48_A2XVST4DRWHUO2:1,Even my extremely tech savvy boyfriend was impressed with the features and sleek design.,LAPTOP#DESIGN_FEATURES,positive
B00D7Z84OY_48_A2XVST4DRWHUO2,B00D7Z84OY_48_A2XVST4DRWHUO2:2,"Although I've had it for less than a week, I am very satisfied.",LAPTOP#GENERAL,positive
B00D7Z84OY_5_A3PBMQ9JF4Z9RQ,B00D7Z84OY_5_A3PBMQ9JF4Z9RQ:0,Functions well.,LAPTOP#OPERATION_PERFORMANCE,positive
B00D7Z84OY_5_A3PBMQ9JF4Z9RQ,B00D7Z84OY_5_A3PBMQ9JF4Z9RQ:1,Does all that was advertised.,LAPTOP#GENERAL,positive
B0096VDM8G_85_A333WUOS73QYJ6,B0096VDM8G_85_A333WUOS73QYJ6:0,"If it had a 4,5 star option, that is what I would give.",LAPTOP#GENERAL,positive
B0096VDM8G_85_A333WUOS73QYJ6,B0096VDM8G_85_A333WUOS73QYJ6:1,"The build is perfect, the screen fantastic, but I do have a bit of a problem with the fact that I have to buy adaptors for nearly everything, from vga cables to ethernet cables, so, almost perfect...",LAPTOP#QUALITY,positive
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:2,1.Great display.,DISPLAY#GENERAL,positive
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:3,Love the color accuracy.,DISPLAY#QUALITY,positive
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:4,2.Very decent speakers.,MULTIMEDIA_DEVICES#GENERAL,positive
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:5,3.Fairly fast.,LAPTOP#OPERATION_PERFORMANCE,positive
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:6,4.Loud fan when watching 4K video off YouTube.,FANS_COOLING#QUALITY,negative
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:7,Sounds like a washer.,FANS_COOLING#QUALITY,negative
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:8,Machine gets fairly hot near the bottom of the screen.,LAPTOP#QUALITY,negative
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:10,Battery power laptop had difficulties computing.,LAPTOP#OPERATION_PERFORMANCE,negative
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:11,6.Still feels too heavy to me.,LAPTOP#DESIGN_FEATURES,negative
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:12,Could lose another pound or two.,LAPTOP#DESIGN_FEATURES,negative
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:13,7.Expensive.,LAPTOP#PRICE,negative
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:14,Paid close to $2800 out the door.,LAPTOP#PRICE,negative
B00KMRGF28_221_A4YVKTRE1Z1OU,B00KMRGF28_221_A4YVKTRE1Z1OU:0,Biggest piece of junk I have ever purchased.,LAPTOP#QUALITY,negative
B00KMRGF28_221_A4YVKTRE1Z1OU,B00KMRGF28_221_A4YVKTRE1Z1OU:2,This clunker however stopped working after only two weeks of having it delivered.,LAPTOP#OPERATION_PERFORMANCE,negative
B00KMRGF28_221_A4YVKTRE1Z1OU,B00KMRGF28_221_A4YVKTRE1Z1OU:3,It would have a full charge yet would turn itself off for no explainable reason after being on for 5 minutes.,LAPTOP#OPERATION_PERFORMANCE,negative
B00KMRGF28_221_A4YVKTRE1Z1OU,B00KMRGF28_221_A4YVKTRE1Z1OU:5,"The second one, after a little over a month, refused to turn on even with a full charge.",LAPTOP#OPERATION_PERFORMANCE,negative
B00KMRGF28_221_A4YVKTRE1Z1OU,B00KMRGF28_221_A4YVKTRE1Z1OU:7,What a lemon!!,LAPTOP#QUALITY,negative
B00KMRGF28_214_A1PS6GRSMNBXBJ,B00KMRGF28_214_A1PS6GRSMNBXBJ:0,This is a big disappointment.,LAPTOP#GENERAL,negative
B00KMRGF28_214_A1PS6GRSMNBXBJ,B00KMRGF28_214_A1PS6GRSMNBXBJ:1,"I only use a laptop for personal use, but this one can't even handle that!",LAPTOP#MISCELLANEOUS,negative
B00KMRGF28_214_A1PS6GRSMNBXBJ,B00KMRGF28_214_A1PS6GRSMNBXBJ:2,It takes a long time to load any page.,LAPTOP#OPERATION_PERFORMANCE,negative
B00KMRGF28_214_A1PS6GRSMNBXBJ,B00KMRGF28_214_A1PS6GRSMNBXBJ:3,I've had it for a minth and so far it's shut down completely 3 times.,LAPTOP#OPERATION_PERFORMANCE,negative
B00KMRGF28_214_A1PS6GRSMNBXBJ,B00KMRGF28_214_A1PS6GRSMNBXBJ:5,"I have had Dell Desktops for years, so had no qualms about buying a Dell laptop.",LAPTOP#GENERAL,negative
B00KMRGF28_194_A22LSPFBF3E1XJ,B00KMRGF28_194_A22LSPFBF3E1XJ:0,I've always sworn by dell.,COMPANY#GENERAL,positive
B00KMRGF28_194_A22LSPFBF3E1XJ,B00KMRGF28_194_A22LSPFBF3E1XJ:4,"So with this new order, all the upgrades and windows 8 really caught my eye and I got this for the long haul.",LAPTOP#DESIGN_FEATURES,positive
B00KMRGF28_194_A22LSPFBF3E1XJ,B00KMRGF28_194_A22LSPFBF3E1XJ:5,I am not ultra tech savvy but I can tell when it works slow!,LAPTOP#OPERATION_PERFORMANCE,negative
B00KMRGF28_194_A22LSPFBF3E1XJ,B00KMRGF28_194_A22LSPFBF3E1XJ:7,I barely have any files or downloads and its almost impossible to get this thing to load.,LAPTOP#OPERATION_PERFORMANCE,negative
B00KMRGF28_194_A22LSPFBF3E1XJ,B00KMRGF28_194_A22LSPFBF3E1XJ:9,I'm so disappointed.,LAPTOP#GENERAL,negative
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:2,"In two months, both the power cord pin broke (the company replaced it) and then the CD drive literally jumped out of the laptop unannounced and shattered into a million pieces.",POWER_SUPPLY#QUALITY,negative
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:3,"In addition, no matter what I do to change the settings, add/delete Flash, etc., Firefox hangs on start-up.",SOFTWARE#OPERATION_PERFORMANCE,negative
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:4,It seems like Lenovo also makes weird choices about which side to put the powercord and other slots on.,LAPTOP#DESIGN_FEATURES,negative
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:5,The cords always feel like they are in my way.,LAPTOP#DESIGN_FEATURES,negative
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:6,"One positive aspect of this laptop is the keyboard, which is larger than usual.",KEYBOARD#DESIGN_FEATURES,positive
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:7,It's a pleasure to type on.,KEYBOARD#USABILITY,positive
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:8,"My final thoughts: if you are a Mac user, stay away.",LAPTOP#MISCELLANEOUS,negative
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:9,"If you want to travel with this laptop, don't buy it.",LAPTOP#PORTABILITY,negative
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:10,"It's clunky, heavy, and a pain to start up and shut down.",LAPTOP#PORTABILITY,negative
B00D7Z84OY_17_A3MAL5JLTCZKLO,B00D7Z84OY_17_A3MAL5JLTCZKLO:0,Great for games,LAPTOP#MISCELLANEOUS,positive
B00KMRGF28_184_A12IPRD9B0KX9P,B00KMRGF28_184_A12IPRD9B0KX9P:0,It's truly a great laptop for the price.,LAPTOP#GENERAL,positive
B00KMRGF28_184_A12IPRD9B0KX9P,B00KMRGF28_184_A12IPRD9B0KX9P:2,"However, this laptop far exceeded my expectations when I bought it for college, I only use Malwarebytes and Microsoft Security Essentials, run a virus scan maybe once a week and it has ran smoother than butter for the past two years.",LAPTOP#MISCELLANEOUS,positive
B00KMRGF28_184_A12IPRD9B0KX9P,B00KMRGF28_184_A12IPRD9B0KX9P:3,"For $250, which is as much as my graphics card alone cost, this laptop is an incredible value.",LAPTOP#PRICE,positive
B00KMRGF28_184_A12IPRD9B0KX9P,B00KMRGF28_184_A12IPRD9B0KX9P:4,"It is quite impressive at multitasking, which really surprised me.",LAPTOP#OPERATION_PERFORMANCE,positive
B00KMRGF28_184_A12IPRD9B0KX9P,B00KMRGF28_184_A12IPRD9B0KX9P:5,I can have tabs open while playing YouTube videos and it handles it impressively well.,LAPTOP#OPERATION_PERFORMANCE,positive
B00KMRGF28_184_A12IPRD9B0KX9P,B00KMRGF28_184_A12IPRD9B0KX9P:6,"BUT I should tell you that this laptop does not have the best screen, it's certainly good enough for the average person, but if you're used to good screens this may bother you a bit, but it's certainly not unbearable by anyone's standards.",DISPLAY#GENERAL,neutral
B00KMRGF28_184_A12IPRD9B0KX9P,B00KMRGF28_184_A12IPRD9B0KX9P:7,"If you want to game, this thing can handle League of Legends on medium-low settings, but I certainly wouldn't recommend it for gaming.",LAPTOP#MISCELLANEOUS,negative
B00KMRGF28_184_A12IPRD9B0KX9P,B00KMRGF28_184_A12IPRD9B0KX9P:8,"Overall, a great laptop for simply doing basic things and web-browsing.",LAPTOP#MISCELLANEOUS,positive
B00KMRGF28_184_A12IPRD9B0KX9P,B00KMRGF28_184_A12IPRD9B0KX9P:9,"Would definitely recommend for those who are ""technologically ignorant""",LAPTOP#MISCELLANEOUS,positive
B00FU83YWS_218_A1P104WOJXMZV9,B00FU83YWS_218_A1P104WOJXMZV9:0,this computer is very slow,LAPTOP#OPERATION_PERFORMANCE,negative
B00FU83YWS_219_A1Y4ZXHXI6KT7B,B00FU83YWS_219_A1Y4ZXHXI6KT7B:0,I love this laptop!,LAPTOP#GENERAL,positive
B00FU83YWS_219_A1Y4ZXHXI6KT7B,B00FU83YWS_219_A1Y4ZXHXI6KT7B:1,It does everything I need it too!,LAPTOP#GENERAL,positive
B00KMRGF28_136_AU1XUW0ZLDFRS,B00KMRGF28_136_AU1XUW0ZLDFRS:0,Very good price.,LAPTOP#PRICE,positive
B00KMRGF28_136_AU1XUW0ZLDFRS,B00KMRGF28_136_AU1XUW0ZLDFRS:1,Very nice computer,LAPTOP#GENERAL,positive
B00KMRGF28_109_A1EUFUJPPD4V05,B00KMRGF28_109_A1EUFUJPPD4V05:0,Immediately didn't like the track buttons.,MOUSE#GENERAL,negative
B00KMRGF28_109_A1EUFUJPPD4V05,B00KMRGF28_109_A1EUFUJPPD4V05:1,They are loud and clunky but I figured I'd get used to it.,MOUSE#QUALITY,negative
B00KMRGF28_109_A1EUFUJPPD4V05,B00KMRGF28_109_A1EUFUJPPD4V05:3,The laptop died two days after I received it.,LAPTOP#QUALITY,negative
B00KMRGF28_12_A25B2Q7A775WAE,B00KMRGF28_12_A25B2Q7A775WAE:0,"I purchased a  Dell Inspiron I3531-1200BK and so far I love it, this model has a true life monitor, which is worth the extra bucks.",LAPTOP#GENERAL,positive
B00KMRGF28_12_A25B2Q7A775WAE,B00KMRGF28_12_A25B2Q7A775WAE:1,If you're looking for a basic PC this is the way to go.,LAPTOP#MISCELLANEOUS,positive
B00KMRGF28_12_A25B2Q7A775WAE,B00KMRGF28_12_A25B2Q7A775WAE:2,The hinges on this PC are nice and tight and well made like the rest of the PC.,LAPTOP#QUALITY,positive
B00KMRGF28_12_A25B2Q7A775WAE,B00KMRGF28_12_A25B2Q7A775WAE:3,I was surprised  at  the overall quality and the price,LAPTOP#QUALITY,positive
B00KMRGF28_110_A1DQBA28Z04UI1,B00KMRGF28_110_A1DQBA28Z04UI1:0,"In all my life i have never come across a computer as slow as this one, it cant perform basic operations and is practically useless.",LAPTOP#OPERATION_PERFORMANCE,negative
B00KMRGF28_110_A1DQBA28Z04UI1,B00KMRGF28_110_A1DQBA28Z04UI1:1,I just received the laptop and if it runs like this already cant imagine how it would work in the next couple of weeks.,LAPTOP#OPERATION_PERFORMANCE,negative
B00KMRGF28_110_A1DQBA28Z04UI1,B00KMRGF28_110_A1DQBA28Z04UI1:2,It took almost 20 minutes to boot up.,LAPTOP#OPERATION_PERFORMANCE,negative
B00KMRGF28_110_A1DQBA28Z04UI1,B00KMRGF28_110_A1DQBA28Z04UI1:3,Please people dont make the same mistake i did.,LAPTOP#GENERAL,negative
B00KMRGF28_110_A1DQBA28Z04UI1,B00KMRGF28_110_A1DQBA28Z04UI1:4,"This is a complete waste of money, dont let the price fool you!",LAPTOP#GENERAL,negative
B00KMRGF28_128_A1BJWKIOJWBL7N,B00KMRGF28_128_A1BJWKIOJWBL7N:0,Would be a very nice laptop if the mousepad worked properly.,LAPTOP#GENERAL,positive
B00KMRGF28_128_A1BJWKIOJWBL7N,B00KMRGF28_128_A1BJWKIOJWBL7N:1,It was not responsive at all to touch.,MOUSE#OPERATION_PERFORMANCE,negative
B00KMRGF28_128_A1BJWKIOJWBL7N,B00KMRGF28_128_A1BJWKIOJWBL7N:3,"And while tapping the mousepad to try to get it to work, your palm would inevitably touch the side which would pull up the side windows and block your ability to find the mouse.",MOUSE#OPERATION_PERFORMANCE,negative
B00KMRGF28_128_A1BJWKIOJWBL7N,B00KMRGF28_128_A1BJWKIOJWBL7N:4,"If they can fix this, I think it would be a very nice, cost-effective laptop.",LAPTOP#GENERAL,positive
B00KMRGF28_218_A1N9RU7NH4O21I,B00KMRGF28_218_A1N9RU7NH4O21I:0,This laptop broke within the first hour of use.,LAPTOP#QUALITY,negative
B00KMRGF28_218_A1N9RU7NH4O21I,B00KMRGF28_218_A1N9RU7NH4O21I:1,The 'A' key became jammed so that sometimes it wouldn't press in.,KEYBOARD#QUALITY,negative
B00KMRGF28_218_A1N9RU7NH4O21I,B00KMRGF28_218_A1N9RU7NH4O21I:2,Dell claims they test each key with thousands of mechanical key strokes.,COMPANY#GENERAL,negative
B00KMRGF28_218_A1N9RU7NH4O21I,B00KMRGF28_218_A1N9RU7NH4O21I:3,"Also, after restarting the laptop it constantly made high pitched electronic noises.",LAPTOP#QUALITY,negative
B00KMRGF28_218_A1N9RU7NH4O21I,B00KMRGF28_218_A1N9RU7NH4O21I:4,"I'm sure I just got a bad egg, but instead of getting a replacement I decided to try a different one.",LAPTOP#QUALITY,negative
B00FU83YWS_216_A1GXCL1890WK2K,B00FU83YWS_216_A1GXCL1890WK2K:0,This laptop is nice.,LAPTOP#GENERAL,positive
B00FU83YWS_216_A1GXCL1890WK2K,B00FU83YWS_216_A1GXCL1890WK2K:1,"It has a decent feel to it, sharp display and is fast enough.",LAPTOP#QUALITY,neutral
B00FU83YWS_216_A1GXCL1890WK2K,B00FU83YWS_216_A1GXCL1890WK2K:2,The biggest problem I have is the right side and top of the touchpad is unresponsive.,MOUSE#OPERATION_PERFORMANCE,negative
B00FU83YWS_216_A1GXCL1890WK2K,B00FU83YWS_216_A1GXCL1890WK2K:4,"I have updated the drivers and tweeked every feature available, but nothing has helped.",MOUSE#OPERATION_PERFORMANCE,negative
B00FU83YWS_216_A1GXCL1890WK2K,B00FU83YWS_216_A1GXCL1890WK2K:5,"Also, the touchpad is almost 'sticky', which kind of defeats the purpose of a touchpad.",MOUSE#OPERATION_PERFORMANCE,negative
B00FU83YWS_216_A1GXCL1890WK2K,B00FU83YWS_216_A1GXCL1890WK2K:6,"I would love to keep this laptop, but will be sending it back and looking for a different brand.",LAPTOP#GENERAL,negative
B00FU83YWS_216_A1GXCL1890WK2K,B00FU83YWS_216_A1GXCL1890WK2K:7,No Lenovo for me.,COMPANY#GENERAL,negative
B00AH4A950_4_A37JIQH129VLKR,B00AH4A950_4_A37JIQH129VLKR:0,Initially I liked the product so much.,LAPTOP#GENERAL,positive
B00AH4A950_4_A37JIQH129VLKR,B00AH4A950_4_A37JIQH129VLKR:1,Although it was slow but I felt it was ok for the price you have bought it.,LAPTOP#OPERATION_PERFORMANCE,negative
B00AH4A950_4_A37JIQH129VLKR,B00AH4A950_4_A37JIQH129VLKR:2,But now I am having battery problems.,BATTERY#OPERATION_PERFORMANCE,negative
B00AH4A950_4_A37JIQH129VLKR,B00AH4A950_4_A37JIQH129VLKR:3,Laptop automatically shuts down when battery life reaches 30%.,LAPTOP#OPERATION_PERFORMANCE,negative
B00AH4A950_4_A37JIQH129VLKR,B00AH4A950_4_A37JIQH129VLKR:5,I am not satisfied with the product.,LAPTOP#GENERAL,negative
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:0,It's an amazing laptop.,LAPTOP#GENERAL,positive
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:1,Most of the things about the laptop is awesome except the touchpad.,LAPTOP#GENERAL,positive
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:2,The laptop is fast.,LAPTOP#OPERATION_PERFORMANCE,positive
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:3,The Windows 8.1 used to boot in just 2s and that was freaking awesome.,OS#OPERATION_PERFORMANCE,positive
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:4,Now I have dual booted my laptop to Windows 8.1 and Ubuntu 14.04 and it's not got too slow either.,LAPTOP#OPERATION_PERFORMANCE,positive
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:5,I am loving it completely.,LAPTOP#GENERAL,positive
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:6,It does make a little noise but that's alright as it's not too much.,LAPTOP#QUALITY,neutral
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:7,It doesn't get heated up much even after continuous usage.,LAPTOP#QUALITY,positive
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:8,"But the  touchpad is soooooooooo big that whenever I am typing, my palm touches some part of it and then the cursor goes somewhere else and it's really annoying.",MOUSE#DESIGN_FEATURES,negative
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:9,"I prefer typing without having to see the keyboard but due the large touchpad, i always have to type cautiously as my hand might take me somewhere else.",MOUSE#DESIGN_FEATURES,negative
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:11,A smaller touchpad would make life easier for Computer Science students or IT people much more easier.,MOUSE#DESIGN_FEATURES,negative
B00KMRGF28_181_A3EWXJNJTBYTQM,B00KMRGF28_181_A3EWXJNJTBYTQM:0,"Uhhhhhh, the computer looks good.",LAPTOP#DESIGN_FEATURES,positive
B00KMRGF28_181_A3EWXJNJTBYTQM,B00KMRGF28_181_A3EWXJNJTBYTQM:1,"But, it works really slowwwwww!!!",LAPTOP#OPERATION_PERFORMANCE,negative
B00KMRGF28_181_A3EWXJNJTBYTQM,B00KMRGF28_181_A3EWXJNJTBYTQM:2,It has got me feel like to take years to successfully open a web page.,LAPTOP#OPERATION_PERFORMANCE,negative
B0096VDM8G_29_A1JFXUCXT356UK,B0096VDM8G_29_A1JFXUCXT356UK:0,Purchased it for my birthday and love it!,LAPTOP#GENERAL,positive
B0096VDM8G_29_A1JFXUCXT356UK,B0096VDM8G_29_A1JFXUCXT356UK:4,I'm so glad that I have.,LAPTOP#GENERAL,positive
B0096VDM8G_29_A1JFXUCXT356UK,B0096VDM8G_29_A1JFXUCXT356UK:5,It's been a very easy transition moving my Windows created files over to the Mac.,LAPTOP#USABILITY,positive
B0096VDM8G_29_A1JFXUCXT356UK,B0096VDM8G_29_A1JFXUCXT356UK:6,So far I haven't lost any quality or information.,LAPTOP#QUALITY,positive
B0096VDM8G_29_A1JFXUCXT356UK,B0096VDM8G_29_A1JFXUCXT356UK:7,I have a little bit of a learning curve with the keyboard shortcuts.,KEYBOARD#USABILITY,neutral
B0096VDM8G_29_A1JFXUCXT356UK,B0096VDM8G_29_A1JFXUCXT356UK:8,"But other than that, I really am loving the quality and speed.",LAPTOP#QUALITY,positive
B0096VDM8G_33_A16DVC8HE3Q3MW,B0096VDM8G_33_A16DVC8HE3Q3MW:0,Expensive but worth it.,LAPTOP#PRICE,negative
B0096VDM8G_33_A16DVC8HE3Q3MW,B0096VDM8G_33_A16DVC8HE3Q3MW:1,The display has a great resolution but have difficulty always seeing the small print.,DISPLAY#QUALITY,positive
B0096VDM8G_33_A16DVC8HE3Q3MW,B0096VDM8G_33_A16DVC8HE3Q3MW:2,Haven't quite figured out how to make the font size larger overall.,DISPLAY#USABILITY,neutral
B00FU83YWS_260_A2YQ3TFBY1MASP,B00FU83YWS_260_A2YQ3TFBY1MASP:0,This is without a doubt the worst laptop I've ever had.,LAPTOP#GENERAL,negative
B00FU83YWS_260_A2YQ3TFBY1MASP,B00FU83YWS_260_A2YQ3TFBY1MASP:2,"And of course, the return window closed last week so now, I'm stuck with it.",LAPTOP#GENERAL,negative
B00FU83YWS_260_A2YQ3TFBY1MASP,B00FU83YWS_260_A2YQ3TFBY1MASP:3,I will never buy another Lenovo anything!,LAPTOP#GENERAL,negative
B00FU83YWS_260_A2YQ3TFBY1MASP,B00FU83YWS_260_A2YQ3TFBY1MASP:4,"Unless you plan on using a mouse with this laptop, don't buy this.",MOUSE#GENERAL,negative
B00FU83YWS_260_A2YQ3TFBY1MASP,B00FU83YWS_260_A2YQ3TFBY1MASP:5,"The touchpad hasn't worked correctly since delivery though in the beginning, I thought perhaps it was just a bit of a quirk since most touchpads I've worked with have some inherent oddities.",MOUSE#OPERATION_PERFORMANCE,negative
B00FU83YWS_260_A2YQ3TFBY1MASP,B00FU83YWS_260_A2YQ3TFBY1MASP:6,"This one however, is now very loose and I have to either tap hard or repeatedly push to click in order for it to work, Then suddenly, I can barely touch it at all and it clicks on its own.",MOUSE#QUALITY,negative
B00FU83YWS_260_A2YQ3TFBY1MASP,B00FU83YWS_260_A2YQ3TFBY1MASP:7,"Today, it hasn't worked at all more than it has.",MOUSE#OPERATION_PERFORMANCE,negative
B00FU83YWS_260_A2YQ3TFBY1MASP,B00FU83YWS_260_A2YQ3TFBY1MASP:9,"It hangs, freezes and just isn't working properly.",LAPTOP#OPERATION_PERFORMANCE,negative
B00FU83YWS_260_A2YQ3TFBY1MASP,B00FU83YWS_260_A2YQ3TFBY1MASP:10,I have now been waiting almost a minute for the computer management window to open!,LAPTOP#OPERATION_PERFORMANCE,negative
B00FU83YWS_260_A2YQ3TFBY1MASP,B00FU83YWS_260_A2YQ3TFBY1MASP:11,"Though I don't have much installed, I only have 96 of the 278G left!",LAPTOP#MISCELLANEOUS,negative
B00FU83YWS_260_A2YQ3TFBY1MASP,B00FU83YWS_260_A2YQ3TFBY1MASP:12,"I have no idea what's taking up all the room, it doesn't make sense.",LAPTOP#MISCELLANEOUS,negative
