,Unnamed: 0,reviewID,sentenceID,review,category,polarity,entity,preprocessed_sentence,type_sentence,preprocessed_sentence_lemma,aspect_prediction,opinion_term_prediction,entity_prediction
643,657,720620,720620:3,This dish is my favorite and I always get it when I go there and never get tired of it.,FOOD#QUALITY,positive,FOOD,this dish is my favorite and i always get it when i go there and never get tired of it .,compound_complex_sentence,dish favorite always get go never get tire,[['dish']],[['favorite']],['FOOD']
644,658,720620,720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.","FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD","try the congee and the donut like deep fried dough they call ow ley soh , a delicious and sweet tasting bread .",compound_sentence,try congee donut like deep fried dough call ow ley soh delicious sweet tasting bread,"[['congee', 'ow', 'ley'], ['tasting', 'bread'], ['congee', 'ow']]","[['like', 'fried'], ['sweet'], ['delicious']]","['FOOD', 'FOOD', 'FOOD']"
645,659,720620,720620:5,Simply some good tasting Chinese food at incredible prices...,"FOOD#QUALITY,FOOD#PRICES","positive,positive","FOOD,FOOD",simply some good tasting chinese food at incredible prices ...,phrase,simply good tasting chinese food incredible price,"[['tasting', 'food', 'price']]","[['good', 'incredible']]",['FOOD']
646,660,735448,735448:2,"good music, great food, speedy service affordable prices.","AMBIENCE#GENERAL,FOOD#QUALITY,SERVICE#GENERAL","positive,positive,positive","AMBIENCE,FOOD,SERVICE","good music , great food , speedy service affordable prices .",phrase,good music great food speedy service affordable price,"[['music'], ['food'], ['service', 'price']]","[['good'], ['great'], ['speedy', 'affordable']]","['AMBIENCE', 'FOOD', 'VALUE']"
647,661,737999,737999:0,Consistently good Japanese Tapas.,FOOD#QUALITY,positive,FOOD,consistently good japanese tapas .,phrase,consistently good japanese tapa,[['tapa']],"[['consistently', 'good']]",['FOOD']
648,662,737999,737999:2,Always good drinks and service is pretty good;,"FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE",always good drinks and service is pretty good,simple_sentence,always good drink service pretty good,"[['drink'], ['service']]","[['good'], ['pretty', 'good']]","['FOOD', 'SERVICE']"
649,663,737999,737999:3,Atmosphere is nice and relaxed too...,AMBIENCE#GENERAL,positive,AMBIENCE,atmosphere is nice and relaxed too ...,simple_sentence,atmosphere nice relax,[['atmosphere']],[['nice']],['AMBIENCE']
650,664,737999,737999:5,Yakitori (bbq meats) is tasty too.,FOOD#QUALITY,positive,FOOD,yakitori ( bbq meats ) is tasty too .,simple_sentence,yakitori bbq meat tasty,"[['yakitori', 'bbq', 'meat']]",[['tasty']],['FOOD']
651,665,746254,746254:0,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,SERVICE#GENERAL,negative,SERVICE,we were seated outside and the waiter spilled red wine and hot tea on myself and my date .,compound_sentence,seat outside waiter spill red wine hot tea date,"[['waiter', 'wine'], ['tea']]","[['red'], ['hot']]","['AMBIENCE', 'FOOD']"
652,666,746254,746254:2,"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",SERVICE#GENERAL,negative,SERVICE,"one would think we 'd get an apology or complimentary drinks - instead , we got a snobby waiter would not even take our order for NUM minutes and gave us lip when we asked him to do so .",compound_complex_sentence,one would think get apology complimentary drink instead get snobby waiter wouldnot even take order minute give us lip ask,"[['drink'], ['waiter', 'order']]","[['complimentary'], ['snobby']]","['FOOD', 'SERVICE']"
653,667,746254,746254:4,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.","FOOD#PRICES,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL","negative,negative,negative,negative","FOOD,SERVICE,SERVICE,SERVICE","with so many good restaurants on the uws , i do not need overpriced food , absurdly arrogant wait-staff who do not recognize they work at a glorified diner , clumsy service , and management that does not care .",complex_sentence,many good restaurant uws donot need overprice food absurdly arrogant wait staff donot recognize work glorified diner clumsy service management doesnot care,"[['restaurant', 'uws'], ['food'], ['wait-staff'], ['diner'], ['service']]","[['good'], ['overpriced'], ['absurdly', 'arrogant'], ['work', 'glorified'], ['clumsy']]","['AMBIENCE', 'FOOD', 'SERVICE', 'AMBIENCE', 'SERVICE']"
654,668,751493,751493:0,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,"SERVICE#GENERAL,FOOD#PRICES,FOOD#QUALITY","negative,negative,negative","SERVICE,FOOD,FOOD",i am relatively new to the area and tried pick a bgel on 2nd and was disappointed with the service and i thought the food was overated and on the pricey side .,compound_complex_sentence,relatively new area try pick bgel 2nd disappoint service think food overated pricey side,"[['service'], ['side'], ['bgel', 'thought', 'bgel', 'thought', 'food']]","[['disappoint'], ['pricey'], ['new']]","['SERVICE', 'SERVICE', 'FOOD']"
655,669,757762,757762:1,The only problem is that the manager is a complete incompetent.,SERVICE#GENERAL,negative,SERVICE,the only problem is that the manager is a complete incompetent .,complex_sentence,problem manager complete incompetent,[['manager']],"[['complete', 'incompetent']]",['SERVICE']
656,670,757762,757762:2,He offers subpar service and has no personality.,SERVICE#GENERAL,negative,SERVICE,he offers subpar service and has no personality .,compound_sentence,offer subpar service personality,[['service']],[['subpar']],['SERVICE']
657,671,757762,757762:5,There is no excuse for such lousy service!,SERVICE#GENERAL,negative,SERVICE,there is no excuse for such lousy service,simple_sentence,excuse lousy service,[['service']],"[['excuse', 'lousy']]",['SERVICE']
658,672,759781,759781:2,"Most of the servers are very attentive, friendly and quite attractive.",SERVICE#GENERAL,positive,SERVICE,"most of the servers are very attentive , friendly and quite attractive .",simple_sentence,server attentive friendly quite attractive,[['server']],"[['attentive', 'friendly', 'attractive']]",['SERVICE']
659,673,759781,759781:4,"The vibe is very relaxed and cozy, service was great and the food was excellent!","AMBIENCE#GENERAL,SERVICE#GENERAL,FOOD#QUALITY","positive,positive,positive","AMBIENCE,SERVICE,FOOD","the vibe is very relaxed and cozy , service was great and the food was excellent",compound_sentence,vibe relax cozy service great food excellent,"[['service'], ['food'], ['vibe']]","[['great'], ['excellent'], ['relax', 'cozy']]","['SERVICE', 'FOOD', 'AMBIENCE']"
660,674,773720,773720:0,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,"FOOD#QUALITY,AMBIENCE#GENERAL","positive,positive","FOOD,AMBIENCE",food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when i went .,compound_complex_sentence,food good view new york city skiline terrific even foggy rainy day like go,"[['food'], ['view', 'york', 'city', 'skiline', 'day']]","[['good'], ['new', 'terrific', 'foggy', 'rainy', 'like']]","['FOOD', 'AMBIENCE']"
661,675,773720,773720:1,I would highly recommend requesting a table by the window.,AMBIENCE#GENERAL,positive,AMBIENCE,i would highly recommend requesting a table by the window .,simple_sentence,would highly recommend request table window,[['table']],[['recommend']],['AMBIENCE']
662,676,773720,773720:2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,"SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive","SERVICE,AMBIENCE",although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .,complex_sentence,although typical kind water would like question service good overall relax place eat,"[['question'], ['service']]","[['like'], ['good']]","['AMBIENCE', 'SERVICE']"
663,677,872763,872763:1,The food is great.,FOOD#QUALITY,positive,FOOD,the food is great .,simple_sentence,food great,[['food']],[['great']],['FOOD']
664,678,872763,872763:2,Personal pans are the perfect size for those hungry nights.,FOOD#STYLE_OPTIONS,positive,FOOD,personal pans are the perfect size for those hungry nights .,simple_sentence,personal pan perfect size hungry night,"[['pan', 'size', 'night']]","[['personal', 'perfect', 'hungry']]",['VALUE']
665,679,872763,872763:4,There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,SERVICE#GENERAL,negative,SERVICE,there is a downside if you 're ordering in -- the delivery guys have major attitude .,compound_complex_sentence,downside order inthe delivery guy major attitude,"[['delivery', 'guy', 'attitude']]",[['major']],['SERVICE']
666,680,872763,872763:5,Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips.,SERVICE#GENERAL,negative,SERVICE,never have i had such dramatic delivery guys ( a lot of huffing and panting and muttering under breath b/c i live in a walkup ) who always seem disappointed with their tips .,phrase,never dramatic delivery guy lot huffing panting mutter breath b c live walkup always seem disappointed tip,"[['breath', 'b/c', 'tip']]",[['disappointed']],['AMBIENCE']
667,681,875139,875139:0,"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.","AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive,positive","AMBIENCE,AMBIENCE,AMBIENCE","love the scene first off- the place has a character and nice light to it..very fortunate , location wise .",simple_sentence,love scene first place character nice light fortunate location wise,"[['place', 'character', 'light'], ['scene']]","[['nice'], ['love']]","['AMBIENCE', 'AMBIENCE']"
668,682,875139,875139:1,The pizza was pretty good and huge.,"FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive","FOOD,FOOD",the pizza was pretty good and huge .,simple_sentence,pizza pretty good huge,[['pizza']],"[['pretty', 'good', 'huge']]",['FOOD']
669,683,875139,875139:3,We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,FOOD#STYLE_OPTIONS,positive,FOOD,we were NUM and got the family size penne a la vodka which was tremendously gigantic portion ... a bucket of food literally .,compound_complex_sentence,get family size penne la vodka tremendously gigantic portion bucket food literally,"[['portion', 'bucket', 'food']]","[['tremendously', 'gigantic']]",['FOOD']
670,684,875139,875139:6,"The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol","FOOD#QUALITY,FOOD#STYLE_OPTIONS","negative,negative","FOOD,FOOD","the pasta penne was pretty extra buttery , creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and NUM to count , penne ... got a little moody afterwards cause was stuffed ... lol",complex_sentence,pasta penne pretty extra buttery creamy mean big task diggest tasty first would say full slice pizza count penne get little moody afterwards cause stuff lol,"[['task'], ['pasta', 'penne', 'creamy']]","[['big'], ['pretty', 'extra', 'buttery']]","['SERVICE', 'FOOD']"
671,685,929329,929329:3,"Interesting selection, good wines, service fine, fun decor.","FOOD#QUALITY,SERVICE#GENERAL,AMBIENCE#GENERAL,FOOD#STYLE_OPTIONS","positive,positive,positive,positive","FOOD,SERVICE,AMBIENCE,FOOD","interesting selection , good wines , service fine , fun decor .",phrase,interesting selection good wine service fine fun decor,"[['selection'], ['wine'], ['service'], ['decor']]","[['interesting'], ['good'], ['fine'], ['fun']]","['VALUE', 'FOOD', 'SERVICE', 'AMBIENCE']"
672,686,935633,935633:4,I recieved prompt service with a smile.,SERVICE#GENERAL,positive,SERVICE,i recieved prompt service with a smile .,simple_sentence,recieved prompt service smile,[['service']],[['prompt']],['SERVICE']
673,687,955711,955711:2,LOVE the atmosphere - felt like I was in Paris.,AMBIENCE#GENERAL,positive,AMBIENCE,love the atmosphere - felt like i was in paris .,phrase,love atmosphere felt like paris,[['atmosphere']],[['love']],['AMBIENCE']
674,688,955711,955711:3,The mussels were fantastic and so was the dessert...definitely going to be back very soon.,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",the mussels were fantastic and so was the dessert ... definitely going to be back very soon .,simple_sentence,mussel fantastic dessert definitely go back soon,[['mussel']],[['fantastic']],['FOOD']
675,689,957145,957145:1,I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.,"SERVICE#GENERAL,SERVICE#GENERAL","positive,positive","SERVICE,SERVICE",i have been coming here for years and have nothing but good things to say about the service and the great staff at la lanterna .,compound_sentence,come year nothing good thing say service great staff la lanterna,"[['year', 'nothing', 'thing'], ['staff', 'lanterna']]","[['good'], ['great']]","['AMBIENCE', 'SERVICE']"
676,690,957145,957145:2,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.","SERVICE#GENERAL,SERVICE#GENERAL","positive,positive","SERVICE,SERVICE","over the years the host , vittorio , and his crew , have always treated me as family -- although with all the business this not-so-little gem does , it amazing he is even able to remember a consistent but not-so-frequent visitor .",compound_complex_sentence,year host vittorio crew always treat family although business little gem amazing even able remember consistent frequent visitor,"[['business'], ['year', 'host', 'visitor', 'year', 'host', 'visitor']]","[['not-so-little', 'gem'], ['amazing', 'able', 'consistent']]","['SERVICE', 'SERVICE']"
